Compound_CID,Name,Synonyms,Molecular_Formula,InChI,SMILES,InChIKey,IUPAC_Name,MeSH_Headings,Annotation_Content,Linked_BioAssays,Data_Source,Data_Source_Category,Tagged_by_PubChem,Molecular_Weight,Polar_Area,Complexity,XLogP,Heavy_Atom_Count,H-Bond_Donor_Count,H-Bond_Acceptor_Count,Rotatable_Bond_Count,Exact_Mass,Monoisotopic_Mass,Charge,Covalent_Unit_Count,Isotopic_Atom_Count,Total_Atom_Stereo_Count,Defined_Atom_Stereo_Count,Undefined_Atom_Stereo_Count,Total_Bond_Stereo_Count,Defined_Bond_Stereo_Count,Undefined_Bond_Stereo_Count,Linked_PubChem_Literature_Count,Linked_PubChem_Patent_Count,Linked_PubChem_Patent_Family_Count,Annotation_Type_Count,Create_Date
2719,Chloroquine,"chloroquine|54-05-7|Aralen|Chloraquine|Chlorochin|Artrichin|Reumachlor|Chloroquina|Chloroquinium|Capquin|Bipiquin|Chlorquin|Clorochina|Arthrochin|Gontochin|Klorokin|Mesylith|Sanoquin|Trochin|Amokin|Nivaquine B|Bemaphate|Chingamin|Cloroquina|Resoquine|Chloroquinum|Khingamin|Chlorochine|Chlorochinum|RP 3377|7-Chloro-4-((4-(diethylamino)-1-methylbutyl)amino)quinoline|N4-(7-Chloro-4-quinolinyl)-N1,N1-diethyl-1,4-pentanediamine|4-N-(7-chloroquinolin-4-yl)-1-N,1-N-diethylpentane-1,4-diamine|NSC-187208|7-Chloro-4-[[4-(diethylamino)-1-methylbutyl]amino]quinoline|886U3H6UFF|CHEBI:3638|SN 7618|DTXSID2040446|Quinoline, 7-chloro-4-((4-(diethylamino)-1-methylbutyl)amino)-|1,4-Pentanediamine, N(4)-(7-chloro-4-quinolinyl)-N(1),N(1)-diethyl-|Chingaminum|Arechine|N(4)-(7-chloro-4-quinolinyl)-N(1),N(1)-diethyl-1,4-pentanediamine|N'-(7-chloroquinolin-4-yl)-N,N-diethylpentane-1,4-diamine|7-CHLORO-N-[5-(DIETHYLAMINO)PENTAN-2-YL]QUINOLIN-4-AMINE|Quinoline, 7-chloro-4-[[4-(diethylamino)-1-methylbutyl]amino]-|7-chloro-N-(5-(diethylamino)pentan-2-yl)quinolin-4-amine|Sulfate, Chloroquine|Sulphate, Chloroquine|RefChem:6409|DTXCID0020446|P01BA01|200-191-2|Chemochin|Bemaco|Bemasulph|Benaquin|Cidanchin|Cocartrit|Dichinalex|Heliopar|Iroquine|Lapaquin|Pfizerquine|Quinachlor|Quinercyl|Quinilon|Quinoscan|Silbesan|Solprina|Sopaquin|Tresochin|Elestol|Imagon|Malaren|Malarex|Neochin|Roquine|Siragan|Quingamine|Ronaquine|N4-(7-chloroquinolin-4-yl)-N1,N1-diethylpentane-1,4-diamine|Avlochlor|Nivachine|Quinagamin|Quinagamine|Resochen|Resoquina|Reumaquin|Tanakan|WIN 244|MFCD00024009|{4-[(7-chloroquinolin-4-yl)amino]pentyl}diethylamine|1,4-Pentanediamine, N4-(7-chloro-4-quinolinyl)-N1,N1-diethyl-|W 7618|Chloroin|Miniquine|Rivoquine|Tanakene|Arolen|C18H26ClN3|Gontochin phosphate|CHEMBL76|SN 6718|Ipsen 225|N(sup 4)-(7-Chloro-4-quinolinyl)-N(sup 1),N(sup 1)-diethyl-1,4-pentanediamine|NSC187208|Chloroquine (VAN)|Clorochina [DCIT]|N4-(7-chloro-4-quinolyl)-N1,N1-diethyl-pentane-1,4-diamine|3377 RP|1,4-Pentanediamine, N(sup 4)-(7-chloro-4-quinolinyl)-N(sup 1),N(sup 1)-diethyl-|ST 21 (pharmaceutical)|Chloroquinum [INN-Latin]|Cloroquina [INN-Spanish]|1246815-14-4|3377 RP opalate|Chloroquin|CQ|ST 21|1,4-pentanediamine, N~4~-(7-chloro-4-quinolinyl)-N~1~,N~1~-diethyl-, phosphate (1:2)|(+-)-Chloroquine|CCRIS 3439|HSDB 3029|Chloroquine (USP/INN)|EINECS 200-191-2|{4-[(7-chloro(4-quinolyl))amino]pentyl}diethylamine|Malaquin (*Diphosphate*)|NSC 187208|BRN 0482809|UNII-886U3H6UFF|Cloroquine|Chloroquine [USP:INN:BAN]|Chloroquine, 17|Arechin (Salt/Mix)|Delagil (Salt/Mix)|Tanakan (Salt/Mix)|RP-3377|Bemaphate (Salt/Mix)|Resoquine (Salt/Mix)|Chloroquine (Standard)|Spectrum_000132|Chloroquine + Proveblue|CHLOROQUINE [MI]|Prestwick0_000548|Prestwick1_000548|Prestwick2_000548|Prestwick3_000548|Spectrum2_000127|Spectrum3_000341|Spectrum4_000279|Spectrum5_000707|CHLOROQUINE [INN]|(.+/-.)-Chloroquine|CHLOROQUINE [HSDB]|Epitope ID:131785|MolMap_000009|CHLOROQUINE [VANDF]|SCHEMBL8933|CHLOROQUINE [MART.]|Lopac0_000296|BSPBio_000595|BSPBio_002001|CHLOROQUINE [WHO-DD]|KBioGR_000778|KBioSS_000592|DivK1c_000404|CU-01000012392-2|SPBio_000174|SPBio_002516|GNF-Pf-4216|BPBio1_000655|GTPL5535|orb1298711|SCHEMBL29363614|BDBM22985|KBio1_000404|KBio2_000592|KBio2_003160|KBio2_005728|KBio3_001221|NINDS_000404|CHLOROQUINE [USP IMPURITY]|HMS2090O03|HMS5087M13|HY-17589AR|CHLOROQUINE [USP MONOGRAPH]|ALBB-025694|MSK11158|EBC-26573|HY-17589A|s6999|SBB072644|AKOS015935106|CCG-204391|CS-W004760|DB00608|KH-0005|SB73098|SDCCGSBI-0050284.P005|IDI1_000404|SMP2_000034|NCGC00015256-02|NCGC00015256-03|NCGC00015256-04|NCGC00015256-05|NCGC00015256-06|NCGC00015256-07|NCGC00015256-08|NCGC00015256-09|NCGC00015256-10|NCGC00015256-13|NCGC00015256-17|NCGC00015256-28|NCGC00162120-01|DA-51857|FC150960|NCI60_000894|SY086904|WLN: T66 BNJ EMY1&3N2&2 IG|SBI-0050284.P004|AB00053436|C3730|CS-0021871|NS00001540|ST45028748|C07625|D02366|EN300-120683|MLS-0466768.0001|AB00053436-05|AB00053436_06|AB00053436_07|1, N4-(7-chloro-4-quinolinyl)-N1,N1-diethyl-|F242503|Q422438|BRD-A91699651-065-01-1|BRD-A91699651-316-06-7|BRD-A91699651-316-09-1|BRD-A91699651-316-10-9|BRD-A91699651-316-11-7|n(sup4)-(7-chloro-4-quinolinyl)-n(sup1),4-pentanediamine|quinoline, 7-chloro-4-(4-diethylamino-1-methyl)butylamino-|Quinoline, 7-chloro-4-(4-diethylamino-1-methyl-butylamino)-|1,4-pentanediamine, N~4~-(7-chloro-4-quinolinyl)-N~1~,N~1~-diethyl-|N(4)-(7-chloroquinolin-4-yl)-N(1),N(1)-diethylpentane-1,4-diamine|N~4~-(7-chloroquinolin-4-yl)-N~1~,N~1~-diethylpentane-1,4-diamine|1,4-PENTANEDIAMINE, N(SUP 4)-(7-CHLORO-4-QUINOLINYL)-N(SUP 1),N (SUP 1)-DIETHYL-|7-Chloro-4-[[4-(diethylamino)-1-methylbutyl]amino]quinoline;(+/-)-Chloroquine|N(sup4)-(7-chloro-4-quinolinyl)-N(sup1),N(sup1)-diethyl-1,4-pentanediamine|117399-83-4",C18H26ClN3,"InChI=1S/C18H26ClN3/c1-4-22(5-2)12-6-7-14(3)21-17-10-11-20-18-13-15(19)8-9-16(17)18/h8-11,13-14H,4-7,12H2,1-3H3,(H,20,21)",CCN(CC)CCCC(C)NC1=C2C=CC(=CC2=NC=C1)Cl,WHTVZRBIWZFKQO-UHFFFAOYSA-N,"4-N-(7-chloroquinolin-4-yl)-1-N,1-N-diethylpentane-1,4-diamine",Chloroquine,Biological Test Results|Interactions and Pathways|Chemical and Physical Properties|Classification|Drug and Medication Information|Identification|Literature|Patents|Pharmacology and Biochemistry|Safety and Hazards|Toxicity|Use and Manufacturing|Associated Disorders and Diseases|Spectral Information|Taxonomy|Biological Test Results: Active|Biological Test Results: Micromolar|Biological Test Results: Nanomolar,179|248|256|1332|2660|2666|2667|2668|8665|17461|18982|18984|25339|26756|27167|27572|27587|28680|28681|28683|29338|29359|29811|40459|47338|47339|47340|47341|47342|47343|51933|59922|59925|60963|60965|68949|70548|71872|71879|72010|72011|72013|72016|72859|72861|72977|84652|85548|85552|88262|88264|88423|88424|91120|93345|93346|93347|93348|93349|93350|93351|93352|99681|99863|100892|104327|104328|104330|104331|105679|105682|105684|105687|105688|105690|105829|105830|105832|105835|105837|105839|105841|105843|105846|105996|106372|106524|106635|107432|107433|107570|107571|111038|111040|112354|112556|112561|112562|112564|112611|113168|113169|113170|114291|114292|116771|116772|116778|116780|117724|117996|117997|117998|117999|118000|118001|118002|118003|118016|118017|118133|118881|119883|119885|119886|119887|123172|123173|123175|123179|123185|123187|123188|123189|123192|123194|123197|123199|128177|130239|130256|132765|138101|151062|151063|151064|151196|151200|151201|151211|151216|151217|151219|151220|151221|151222|151225|151229|151350|151354|151355|151356|151359|151360|151361|151827|151828|151829|151830|151990|151995|151997|151998|151999|152000|152005|152006|152007|152128|152132|152133|152136|152137|152138|152139|152140|152152|152164|157674|157675|157679|157680|157690|157692|157695|157697|157698|157699|157700|157703|157704|157837|157838|157839|157845|157846|157847|157848|157849|157850|157851|157852|157853|157854|157855|157856|157860|157863|157864|157865|157870|157874|158017|158020|158021|158022|158023|158024|158025|158026|158027|158029|158032|158033|158035|158037|158038|158047|158048|158049|158191|158192|158197|158222|158224|158226|158366|158372|158373|158375|158376|158378|158381|158382|158383|158384|158386|158394|158529|158530|158533|158535|158544|158550|158642|158644|158649|158650|158651|158674|158675|158676|158678|158679|158680|158683|158687|158699|158703|158706|158707|158715|158716|158717|158819|158820|158821|158826|158827|158828|158842|158844|158845|158846|158848|158849|158851|158852|158855|158856|158859|158861|158862|158863|158864|158865|158875|158877|158878|159003|159004|159010|159011|159013|159029|159030|159033|159175|159609|159625|159626|159717|159719|159721|159722|159723|159724|159725|159726|159735|159738|159740|159742|159746|159747|159752|159755|159757|159761|159766|159840|159855|159868|159879|159880|159899|159907|160044|160047|160049|160054|161627|195084|211647|212183|212184|212376|212377|212378|212379|212380|212500|212501|212502|213659|214272|215358|217953|218536|218557|219087|221568|221569|221570|221571|221572|225003|225006|227386|227387|227406|228277|229708|232018|232020|232052|232455|232763|232807|232836|232837|233917|234639|234981|234982|235104|235112|235116|235122|235325|235581|237416|237474|239884|240820|241212|242065|242200|243140|243141|243142|243143|244623|245978|246148|246157|246917|246938|247005|247016|247034|247035|247036|247058|247059|247107|247108|247109|247717|247809|247811|247908|247971|248131|248132|248156|248314|248405|248406|248410|248554|248723|249021|249022|249050|249071|251701|251727|251802|251890|252097|252234|252236|252578|252849|252850|255857|255858|255870|256009|256010|256011|256063|256080|256081|256107|256110|256542|257593|257594|258361|258362|258363|259766|259771|260313|260316|260317|261762|263348|263349|263350|263793|263794|264018|264019|264020|264203|264204|266643|266644|267107|267108|267109|267113|267114|267895|268254|268257|268262|268405|268406|268407|268408|268409|268410|268568|268569|268570|268571|268572|268573|269375|269376|269379|269380|269381|269382|269383|270223|270224|272286|272290|272291|272293|272295|272296|272297|272298|272301|272302|272304|272308|272309|272310|272311|272518|272519|272982|274217|274218|274219|274220|274221|274222|274293|274296|274297|274300|274743|275794|275795|275796|275797|275996|275997|275998|275999|277603|277604|277605|277606|277607|277794|277795|277796|277797|278576|278577|278586|278816|278817|278818|278900|279313|279383|279384|279385|279386|279387|279388|282102|282103|282996|284130|284257|284259|284261|284263|284265|284267|284269|284270|284273|284274|284374|284375|284376|284377|284885|284886|284887|285469|285470|285471|285472|285473|285477|285478|285479|285480|285481|285489|285490|286670|286711|286712|286714|286716|287842|287843|287844|287845|289759|289760|289761|290012|290013|290015|290016|290019|290094|290097|294066|294067|294068|294069|294653|294654|294656|294986|294987|294988|294989|298579|298580|298581|300099|300100|300101|300102|300103|300104|300105|300106|300107|300108|300113|300114|300698|300746|300747|300924|300925|300926|300927|302126|302127|302128|302129|302130|302171|302172|302173|303065|303243|303245|303248|303265|303428|303429|303430|304044|307265|307267|309395|309396|309397|310603|310604|310605|310606|311091|311092|311093|311094|311095|311096|311097|311645|311934|311935|314181|316375|316376|316377|316592|316598|316599|316603|316604|316610|316965|316966|316967|316968|316971|317956|317957|317958|317959|317960|317963|317966|317969|318185|318186|318187|318188|318189|318190|318192|318194|318195|318196|318197|318198|318209|318210|318211|318212|318215|318217|318612|318613|318614|319194|319195|319196|319197|319198|319199|319200|319563|320712|320713|320716|321725|321726|321727|321728|321729|321730|322073|322074|322124|322125|322126|322127|322128|322129|322130|322131|322132|322133|322134|322135|322591|322592|323374|323375|323376|323377|323670|323671|323672|323673|323674|323675|323676|323677|323678|323679|323680|323681|323682|323683|323684|323685|325971|327130|327131|327132|327133|327134|327135|328900|328901|330907|330911|332191|332192|332193|333069|333070|333071|333072|333073|333756|334010|334011|334012|334013|334265|334266|334267|334842|334843|334844|334845|335151|335152|335153|335154|336129|336130|336324|336325|336443|336444|336445|336446|337517|337518|337519|337520|337521|337522|337523|337524|337525|337526|337527|337528|337529|337530|337531|337532|337533|337534|337535|337536|337537|337538|337539|337540|337541|337542|337543|337544|337545|337546|337547|337548|337549|337550|337551|337669|337670|337671|337672|338767|338768|340533|340535|340536|340539|340541|340591|340592|340593|340595|341398|341399|341400|341401|341404|341405|341406|341407|342473|343599|343600|343748|343750|343752|343753|343754|343755|343938|343939|343940|343941|346287|346544|346545|346546|346547|346548|346849|346857|346858|346859|346861|346862|346864|346867|346868|346869|346870|346871|346872|346873|347209|347210|347211|347212|347213|347214|347215|347216|347217|347218|347271|348770|348955|349010|349011|349012|349752|349755|349756|351790|351792|351793|351889|351890|351892|351893|351902|352084|352671|352672|352675|352676|352677|354687|354688|354806|354807|354808|354809|354810|355951|355952|355962|355963|355964|355965|355988|355989|355990|355991|355992|356092|356093|356094|356095|356096|356098|356386|356387|356604|356915|356916|357906|357907|358248|358249|358250|358251|358274|358504|358505|358506|358507|358585|358586|358588|358965|359665|359666|359667|359996|359997|359998|359999|360000|360001|360324|360325|360362|360363|360364|360365|360366|360367|360380|360381|360935|360936|361153|361154|361155|361156|361157|361158|361159|361168|361169|361170|361513|361514|361515|361516|361517|362469|362472|362473|362547|362662|362675|362707|366958|366959|366960|366961|366962|366963|366967|366968|366979|366980|366981|366982|366983|366984|366985|366988|372429|372430|372432|372461|372462|372463|372464|372492|372493|372494|373519|374059|374060|374063|374064|374351|374353|374355|375467|376975|376978|377197|377198|377365|377367|377552|377567|377568|377692|377694|377696|377698|377700|377714|377715|377794|377917|377918|377944|377945|377946|377947|377948|378082|378393|378395|378397|378398|378570|378571|378803|378861|378863|378977|378978|378979|378980|379148|379149|380418|380419|380420|380421|380422|381384|381385|381965|381966|381967|381968|382112|382113|382471|382472|382474|382475|382476|382477|382478|382479|382480|382483|384320|384322|384957|384958|386623|388305|388306|389017|389194|389355|389356|389357|389358|389359|389360|389361|389362|389449|389452|389453|390346|390617|390618|390619|392459|392461|392462|393025|393074|393075|393076|393077|393081|393082|393167|393195|395325|395328|396379|396947|396978|396979|396982|396984|397827|399302|399303|400306|400308|400310|400312|400314|400316|400318|400961|401065|401066|401067|401070|401524|401525|401562|401570|401571|401572|401573|401574|401640|401643|401645|401646|401650|402016|402124|402125|402126|402129|402130|402140|402141|402142|402143|402145|402294|403581|403738|403739|403932|403933|404304|404371|404448|404449|404450|404451|404598|404600|404601|404780|404781|404782|404783|404784|404785|404786|404787|404789|404790|404791|404792|404793|404794|404795|404796|405006|405079|406385|406386|406387|406388|406389|406390|406391|406392|406401|406402|406403|406404|406405|406525|406711|406712|407144|407853|407854|409954|410197|410198|410199|410200|411374|411375|411377|411378|411379|411462|411463|411464|411476|411477|411983|411984|412361|412362|412363|412364|412365|412366|412367|412368|412369|412370|412372|412376|412379|412380|414510|414511|414512|416484|417105|417167|417168|417170|417431|417933|417934|417935|417936|417937|418051|418052|418747|418750|418751|418855|418856|418857|418858|418859|418860|419110|419111|419113|419114|419115|419116|419117|419118|419119|419120|419121|419122|419123|419124|419125|419126|419127|419128|419129|419130|419131|419178|419179|419180|419181|419182|419183|419682|419752|419755|419756|420343|420344|421653|421654|421655|421656|421657|421809|421810|421811|422395|422744|422747|422749|422763|423029|423719|423720|423721|423722|423723|423724|423725|423726|423744|423745|423746|423747|423748|425020|425021|425652|425653|426715|426725|426726|426727|426733|426734|427287|427288|427289|427290|427681|427682|427683|427684|427685|428564|432027|432028|432049|434579|434583|434584|434585|434586|434587|434588|434589|434590|434591|434592|434593|434594|434595|436,"001Chemical|10X CHEM|1st Scientific|3WAY PHARM INC|4C Pharma Scientific Inc|A2B Chem|AA BLOCKS|AAA Chemistry|Aaron Chemicals LLC|AbaChemScene|ABBLIS Chemicals|abcr GmbH|Abe Lab, University of Texas MD Anderson Cancer Center|ABI Chem|AbMole Bioscience|Accel Scientific|Accela ChemBio Inc.|Achemo Scientific Limited|Achemtek|Acmec Biochemical|Acorn PharmaTech Product List|Activate Scientific|AEchem Scientific Corp., USA|AgroIntelBioScan.com|AHH Chemical co.,ltd|AiFChem, an XtalPi Company|AKos Consulting & Solutions|Aladdin Scientific|Alfa Chemistry|Alinda Chemical Trade Company Ltd|Alsachim|Amadis Chemical|Ambeed|Ambinter|AN PharmaTech|Angel Pharmatech Ltd.|Angene Chemical|Anward|Apexmol|AppChem|Aribo Reagent|Ark Pharm, Inc.|AstaTech, Inc.|Aurora Fine Chemicals LLC|Aurum Pharmatech LLC|AvaChem Scientific|Axon Medchem|BenchChem|BePharm Ltd.|Bic Biotech|BindingDB|BioChemPartner|BioCrick|BioCyc|Biorbyt|Biosynth|BLD Pharm|BOC Sciences|Boerchem|Broad Institute|Burek Lab, Department of Anaesthesiology, Intensive Care, Emergency and Pain Med, University Hospital Wuerzburg|CAPOT|CATO Research Chemicals Inc.|CCSbase|Center for Chemical Genomics, University of Michigan|ChEBI|Chem-Impex|Chem-Space.com Database|ChemBank|Chembase.cn|ChEMBL|ChemDB|ChemDiv|Chemenu Inc.|ChemFaces|Chemical Carcinogenesis Research Information System (CCRIS)|chemical genetic matrix|Chemical Probes Portal|ChemIDplus|Chemieliva Pharmaceutical Co., Ltd|Cheminformatics Friedrich-Schiller-University Jena|ChemMol|ChemoSapiens|ChemShuttle|ChemSpider|ChemTik|Chen Lab, School of Medicine, Emory University|Circadian Research, Kay Laboratory, University of California at San Diego (UCSD)|Clearsynth|Clinivex|Collaborative Drug Discovery, Inc.|Columbia University Molecular Screening Center|Combi-Blocks|Cooke Chemical Co., Ltd|CSNpharm|CymitQuimica|DC Chemicals|Debye Scientific Co., Ltd|DiscoveryGate|DrugBank|DrugCentral|DTP/NCI|Egon Willighagen, Department of Bioinformatics - BiGCaT, Maastricht University|eMolecules|Emory University Molecular Libraries Screening Center|Enamine|eNovation Chemicals|EPA DSSTox|EPA Substance Registry Services|EvitaChem|FDA Global Substance Registration System (GSRS)|FDA Liver Toxicity Knowledge Base (LTKB)|Finetech Industry Limited|Fisher Drug Discovery Resource Center|Fluorochem|Fredberg Lab, Harvard T.H. Chan School of Public Health|Functional Genomics Laboratory (NCATS/FGL)|Genetic Toxicology Data Bank (GENE-TOX)|GlaxoSmithKline (GSK)|Glentham Life Sciences Ltd.|GNF / Scripps  Winzeler lab|Google Patents|Gregory J. Crowther|Gulick Lab, Department of Structural Biology, University at Buffalo|Hairui Chemical|Hangzhou APIChem Technology|Hello Bio|Human Metabolome Database (HMDB)|Hunan Chemfish Pharmaceutical Co., Ltd.|IBM|ICCB-Longwood Screening Facility, Harvard Medical School|iChemical Technology USA Inc|Immune Epitope Database (IEDB)|Innovapharm|InvivoChem|IUPAC Digitized pKa Dataset|IUPHAR/BPS Guide to PHARMACOLOGY|J&H Chemical Co.,ltd|Japan Chemical Substance Dictionary (Nikkaji)|KEGG|Key Organics/BIONET|King Scientific|LabNetwork, a WuXi AppTec Company|labseeker|LeadScope|LEAPCHEM|LGC Standards|Life Chemicals|MassBank Europe|MassBank of North America (MoNA)|Matrix Scientific|Mcule|MedChemexpress MCE|Milwaukee Institute for Drug Discovery|MolCore|Molecule Market|Molepedia|MolGenie|MolMall|Molport|MP Biomedicals|MuseChem|National Center for Advancing Translational Sciences (NCATS)|Nature Chemical Biology|NextBio|NextMove Software|NIAID ChemDB|NINDS Approved Drug Screening Program|NIST Chemistry WebBook|NIST Mass Spectrometry Data Center|NORMAN Suspect List Exchange|Novartis Institutes for BioMedical Research|NovoSeek|Oakwood Products|OChem|ORST SMALL MOLECULE SCREENING CENTER|OXCHEM CORPORATION|Paczesny and Yang Labs, IUPUI and University of Michigan|Parchem|PATENTSCOPE (WIPO)|PDSP|Pharmacore Co., Limited|Phion Ltd|Pi Chemicals|Probes & Drugs portal|Protheragen|PubChem Reference Collection|Quality Control Solutions (QCS)|Rosewachem|RR Scientific|Sanford-Burnham Center for Chemical Genomics|SCRIPDB|Selleck Chemicals|Shanghai Titan Scientific|Sigma-Aldrich|SigutLabs|Sinfoo Biotech|Small Molecule Screening Facility, UW Madison|Smolecule|Southern Research Institute|Springer Nature|Starshine Chemical|SureChEMBL|Synblock Inc|SynHet - Synthetic Heterocycles|Synthink Research Chemicals|Syntree|TargetMol|TCI (Tokyo Chemical Industry)|Tetrahedron Scientific Inc|THE BioTek|The Scripps Research Institute Molecular Screening Center|Therapeutic Target Database (TTD)|Thermo Fisher Scientific|Thieme Chemistry|Thomson Pharma|TimTec|Tocris Bioscience|Tox21|ToxPlanet|Uchem Meditech|UCLA Molecular Screening Shared Resource|University of Iowa High-Throughput Screening Core (UIHTS)|University of Kansas High Throughput Screening Laboratory|University of Pittsburgh Molecular Library Screening Center|Vesino Industrial Co., Ltd|VladaChem|VWR, Part of Avantor|Wikidata|WikiPathways|Wiley|xPharm: The Comprehensive Pharmacology Reference|Yick-Vic Chemicals & Pharmaceuticals (HK) Ltd.|Yuhao Chemical|ZeroPM - Zero Pollution of Persistent, Mobile Substances|Zoeller Lab, School of Medicine, Boston University",Chemical Vendors|Curation Efforts|Governmental Organizations|Journal Publishers|Legacy Depositors|NIH Initiatives|Research and Development|Subscription Services,"D018501 - Antirheumatic Agents|D000890 - Anti-Infective Agents > D000977 - Antiparasitic Agents > D000981 - Antiprotozoal Agents|C254 - Anti-Infective Agent > C276 - Antiparasitic Agent > C277 - Antiprotozoal Agent|P - Antiparasitic products, insecticides and repellents > P01 - Antiprotozoals > P01B - Antimalarials > P01BA - Aminoquinolines",319.9,28.2,309,4.6,22,1,3,8,319.181519,319.181519,0,1,0,1,0,1,0,0,0,35496,82646,20356,18,20050325
